segment_id,asset_name,target_asset_es,line_id,speaker_locked,translation_ru
dialogue:RAD_Midpoint (en-US):line:09ecdd5,RAD_Midpoint (en-US),RAD_Midpoint (es),line:09ecdd5,Jeb,Подождите. О нет... Всё складывается воедино..!
dialogue:RAD_Midpoint (en-US):line:0c36244,RAD_Midpoint (en-US),RAD_Midpoint (es),line:0c36244,Jeb,Изумрудно-зелёная цветовая гамма...
dialogue:RAD_Midpoint (en-US):line:0f13e59,RAD_Midpoint (en-US),RAD_Midpoint (es),line:0f13e59,Jeb,Отлично обслуживаемая антенна связи...
dialogue:RAD_Midpoint (en-US):line:0703450,RAD_Midpoint (en-US),RAD_Midpoint (es),line:0703450,Jeb,"Огромный плакат с ключом, перечёркнутым крестом?!"
dialogue:RAD_Midpoint (en-US):line:0f5be04,RAD_Midpoint (en-US),RAD_Midpoint (es),line:0f5be04,Jeb,<i>Это Остров Анти-Побегов! Вы — учёные Анти-Побегов!</i>
dialogue:RAD_Midpoint (en-US):line:0b5e99d,RAD_Midpoint (en-US),RAD_Midpoint (es),line:0b5e99d,???,"Сыграй свою роль сколько хочешь, Джеб. Твое вторжение провалилось! Ты думал, что сможешь застать врасплох меня, доктора Лиз Немет?"
dialogue:RAD_Midpoint (en-US):line:051c3bb,RAD_Midpoint (en-US),RAD_Midpoint (es),line:051c3bb,Liz,"Ну, не получилось! Потому что мы нанесли первый удар. Мы сбили тебя с неба и прямо в наши лапы!"
dialogue:RAD_Midpoint (en-US):line:03a68ae,RAD_Midpoint (en-US),RAD_Midpoint (es),line:03a68ae,Liz,"До встречи, Джебсон."
dialogue:RAD_Outro (en-US):line:07c8fdc,RAD_Outro (en-US),RAD_Outro (es),line:07c8fdc,HenchmanA_@henchmanA,"Руки вверх, эскапист! Мы спускаемся!"
dialogue:RAD_Outro (en-US):line:02de3f0,RAD_Outro (en-US),RAD_Outro (es),line:02de3f0,Jeb,"Ох, учёные! Они здесь! Просто молчи и сиди в этом вентиляционном отверстии. Пора применить добрый старый академический трюк..."
dialogue:RAD_Outro (en-US):line:034e7cb,RAD_Outro (en-US),RAD_Outro (es),line:034e7cb,HenchmanA_@henchmanA,"Не шевельнись, эскапист!"
dialogue:RAD_Outro (en-US):line:03095ee,RAD_Outro (en-US),RAD_Outro (es),line:03095ee,Jeb,"Ох, чёрт возьми, вы застали меня с поличным!"
dialogue:RAD_Outro (en-US):line:0e2a35f,RAD_Outro (en-US),RAD_Outro (es),line:0e2a35f,HenchmanA_@henchmanA,Тише! Губы тоже считаются мышцами!
dialogue:RAD_Outro (en-US):line:0416867,RAD_Outro (en-US),RAD_Outro (es),line:0416867,HenchmanB_@henchmanB,Кто ещё здесь с тобой??
dialogue:RAD_Outro (en-US):line:0008502,RAD_Outro (en-US),RAD_Outro (es),line:0008502,Jeb,"Только я! Последний эскапист, которого нужно задержать! Никого больше на свободе не осталось! Значит, мне не остаётся ничего, кроме как сдаться, да?"
dialogue:RAD_Outro (en-US):line:08f744b,RAD_Outro (en-US),RAD_Outro (es),line:08f744b,HenchmanA_@henchmanA,"Болтай сколько влезет! Когда доктор Немет прибудет, у тебя будет меньше поводов для разговоров."
dialogue:RAD_Outro (en-US):line:02bfea7,RAD_Outro (en-US),RAD_Outro (es),line:02bfea7,HenchmanB_@henchmanB,Шеф на месте! Шеф на месте!
dialogue:RAD_Outro (en-US):line:0ab37f7,RAD_Outro (en-US),RAD_Outro (es),line:0ab37f7,HenchmanB_@henchmanB,"Добро пожаловать, доктор Немет! Мы задержали этого пленника в 16:00 и с тех пор внимательно за ним наблюдаем, диллигентн--"
dialogue:RAD_Outro (en-US):line:037f7f6,RAD_Outro (en-US),RAD_Outro (es),line:037f7f6,Liz,"Джеб Джеберсон, последний из оставшихся. Наконец-то мы встретились лицом к лицу. И моя коллекция эскапистов пополняется."
dialogue:RAD_Outro (en-US):line:0ee4c3a,RAD_Outro (en-US),RAD_Outro (es),line:0ee4c3a,Jeb,"Если ты хоть пальцем тронула моих друзей, я--"
dialogue:RAD_Outro (en-US):line:0c0bf6d,RAD_Outro (en-US),RAD_Outro (es),line:0c0bf6d,Liz,"Слуги! Сдержите его! Отвезем этого дурака на базу к остальным. Не хочу, чтобы ты пропустил шоу, Джеб..."
dialogue:ROB_Intro (en-US):line:0995af3,ROB_Intro (en-US),NEW_es_ROB_Intro,line:0995af3,Guy,"Добрый день, студенты. Добро пожаловать на урок бухгалтерии."
dialogue:ROB_Intro (en-US):line:0b774c4,ROB_Intro (en-US),NEW_es_ROB_Intro,line:0b774c4,Guy,"Надеюсь, вы не ждали меловых досок и скучных формул. У меня к предмету... несколько иной подход."
dialogue:ROB_Intro (en-US):line:07130e9,ROB_Intro (en-US),NEW_es_ROB_Intro,line:07130e9,Guy,"Перераспределительное воровство! Зачем трудиться, если можно <i>украсть?</i>"
dialogue:ROB_Intro (en-US):line:096a8f0,ROB_Intro (en-US),NEW_es_ROB_Intro,line:096a8f0,Guy,"У многих эскапистов столько всего, что они не знают, как с этим обращаться. А я точно знаю, что с этим делать!"
dialogue:ROB_Intro (en-US):line:037f223,ROB_Intro (en-US),NEW_es_ROB_Intro,line:037f223,Guy,"Но нужно быть профессионалом. Заходишь, выходишь, чисто и аккуратно. Именно этому я вас сегодня и научу. Вы будете красть..."
dialogue:ROB_Intro (en-US):line:0b087b5,ROB_Intro (en-US),NEW_es_ROB_Intro,line:0b087b5,Guy,<i>...Акт о собственности Академии побегов!</i>
dialogue:ROB_Intro (en-US):line:0ef0021,ROB_Intro (en-US),NEW_es_ROB_Intro,line:0ef0021,Guy,И помните: с охраной шутки плохи.
dialogue:ROB_Intro (en-US):line:011abf4,ROB_Intro (en-US),NEW_es_ROB_Intro,line:011abf4,Guy,Главный секрет бухгалтерии — <i>не попасться.</i>
dialogue:ROB_Intro (en-US):line:00f7f1c,ROB_Intro (en-US),NEW_es_ROB_Intro,line:00f7f1c,YoungEel,"Ты уверена, что твоя совесть выдержит ограбление директора, Сэнди?"
dialogue:ROB_Intro (en-US):line:0ac1cdb,ROB_Intro (en-US),NEW_es_ROB_Intro,line:0ac1cdb,YoungSandy,Буду честна. Мне кажется... мне это нравится?
dialogue:ROB_Intro (en-US):line:0feb527,ROB_Intro (en-US),NEW_es_ROB_Intro,line:0feb527,YoungSandy,"Да, в деле. Поехали."
dialogue:ROB_Outro (en-US):line:00e12c2,ROB_Outro (en-US),NEW_es_ROB_Outro,line:00e12c2,Guy,"Что, чёрт возьми, там произошло? Я потерял с вами связь... а потом в моём кабинете будто землетрясение!"
dialogue:ROB_Outro (en-US):line:047380e,ROB_Outro (en-US),NEW_es_ROB_Outro,line:047380e,YoungEel,Решётка канализации захлопнулась за нами. Пришлось искать другой выход.
dialogue:ROB_Outro (en-US):line:097e9f9,ROB_Outro (en-US),NEW_es_ROB_Outro,line:097e9f9,YoungSandy,У нас уже был Акт о собственности... но когда мы попробовали воспользоваться лифтом директора...
dialogue:ROB_Outro (en-US):line:075b66a,ROB_Outro (en-US),NEW_es_ROB_Outro,line:075b66a,YoungEel,"Вся стена рухнула, и помещение начало затапливать!"
dialogue:ROB_Outro (en-US):line:08199ad,ROB_Outro (en-US),NEW_es_ROB_Outro,line:08199ad,Guy,"Ну, это точно не входило в программу моего курса."
dialogue:ROB_Outro (en-US):line:0e4a51f,ROB_Outro (en-US),NEW_es_ROB_Outro,line:0e4a51f,Guy,"Конечно, в моей профессии случаются сюрпризы..."
dialogue:ROB_Outro (en-US):line:07346c5,ROB_Outro (en-US),NEW_es_ROB_Outro,line:07346c5,Guy,Но обычно стены не смыкаются вокруг тебя так буквально.
dialogue:ROB_Outro (en-US):line:0237849,ROB_Outro (en-US),NEW_es_ROB_Outro,line:0237849,Guy,"Мне... лучше оценить ущерб и выяснить, что вызвало этот обвал."
dialogue:ROB_Outro (en-US):line:0dcb4f8,ROB_Outro (en-US),NEW_es_ROB_Outro,line:0dcb4f8,Guy,"Пусть никто не говорит вам, что бухгалтерия — скучная штука."
dialogue:RVR_Intro (en-US):line:0cb3680,RVR_Intro (en-US),RVR_Intro (es),line:0cb3680,Eel,"…Слушай, Джеб, я не знаю, что тебе сказать. Я тянул время, сколько мог. Толпа начинает нервничать. Давай начинать!"
dialogue:RVR_Intro (en-US):line:04deb61,RVR_Intro (en-US),RVR_Intro (es),line:04deb61,Jeb,Это совсем не похоже на директора. Она никогда не опаздывает! Тем более на такое важное событие. Дадим ей ещё минуту!
dialogue:RVR_Intro (en-US):line:01cc8a9,RVR_Intro (en-US),RVR_Intro (es),line:01cc8a9,Rival,"Давай. Я готова с тех пор, как это объявили. Поехали."
dialogue:RVR_Intro (en-US):line:068717e,RVR_Intro (en-US),RVR_Intro (es),line:068717e,Jeb,Я пойду поищу её. Просто… начинайте без меня.
dialogue:RVR_Intro (en-US):line:07b88e3,RVR_Intro (en-US),RVR_Intro (es),line:07b88e3,Eel,Студенты и коллеги! Наконец-то этот момент настал — Комната соперников! Сегодняшний матч проведу я и профессор Слип.
dialogue:RVR_Intro (en-US):line:0f29244,RVR_Intro (en-US),RVR_Intro (es),line:0f29244,Eel,Это крупнейший конкурс в истории школы. Возвращение из мёртвых... прямо как у меня!
dialogue:RVR_Intro (en-US):line:0b670e4,RVR_Intro (en-US),RVR_Intro (es),line:0b670e4,Rival,"Знаешь, я рада, что это 2 на 1. Когда я вас обоих уложу, это будет ещё более приятно."
dialogue:RVR_Intro (en-US):line:0b70ebe,RVR_Intro (en-US),RVR_Intro (es),line:0b70ebe,Rival,"Я об этом мечтала. Когда я с вами покончу, вы больше никогда не захотите решать головоломки."
dialogue:RVR_Outro (en-US):line:0279cda,RVR_Outro (en-US),RVR_Outro (es),line:0279cda,Rival,Я проиграла? Как такое могло случиться? Имя Пейсли навсегда останется синонимом… провала?
dialogue:RVR_Outro (en-US):line:05e728f,RVR_Outro (en-US),RVR_Outro (es),line:05e728f,Eel,Вау! Какое выступление. Вы разнесли соперников. Именно ради этого всё и затевалось.
dialogue:RVR_Outro (en-US):line:0ddb3e2,RVR_Outro (en-US),RVR_Outro (es),line:0ddb3e2,Eel,"Ну, этот фрагмент я должен был отчитать вместе с директором, но она всё ещё не появилась. Тем не менее, я горжусь тем, что вручаю вам титул Вершины Первого У—"
dialogue:RVR_Outro (en-US):line:096dbe3,RVR_Outro (en-US),RVR_Outro (es),line:096dbe3,Jeb,"ЭЙ! *хрипит* Ил, все! *хрипит* У меня… ужасные новости!"
dialogue:RVR_Outro (en-US):line:09d8c9c,RVR_Outro (en-US),RVR_Outro (es),line:09d8c9c,Jeb,Я искал директора в её кабинете и нашёл… письмо.
dialogue:RVR_Outro (en-US):line:0674bb5,RVR_Outro (en-US),RVR_Outro (es),line:0674bb5,Jeb,Она… подала в отставку!
dialogue:RVR_Outro (en-US):line:04c9afc,RVR_Outro (en-US),RVR_Outro (es),line:04c9afc,Quanty,Без директора школа не может функционировать.
