segment_id,asset_name,target_asset_es,cue_number,translation_ru
subtitle:Gillian_MSC_Coy_ALT:1,Gillian_MSC_Coy_ALT,Gillian_MSC_Coy_ALT_es,1,[ГИЛЛИАН] *Стеснительно хихикает*
subtitle:Gillian_MSC_Determined:1,Gillian_MSC_Determined,Gillian_MSC_Determined_es,1,[ГИЛЛИАН] *Решительно рычит*
subtitle:Gillian_MSC_EyeRollSigh:1,Gillian_MSC_EyeRollSigh,Gillian_MSC_EyeRollSigh_es,1,[ГИЛЛИАН] *Крутит глазами*
subtitle:Gillian_MSC_EyeRollSigh_ALT:1,Gillian_MSC_EyeRollSigh_ALT,Gillian_MSC_EyeRollSigh_ALT_es,1,[ГИЛЛИАН] *Крутит глазами*
subtitle:Gillian_MSC_Foolhardy:1,Gillian_MSC_Foolhardy,Gillian_MSC_Foolhardy_es,1,[ГИЛЛИАН] *Хохочет в голос*
subtitle:Gillian_MSC_GenuineLaugh:1,Gillian_MSC_GenuineLaugh,Gillian_MSC_GenuineLaugh_es,1,[ГИЛЛИАН] *Смеётся*
subtitle:Gillian_MSC_HoldOn:1,Gillian_MSC_HoldOn,Gillian_MSC_HoldOn_es,1,[ГИЛЛИАН] Держись!!
subtitle:Gillian_MSC_ProudOfPlayer:1,Gillian_MSC_ProudOfPlayer,Gillian_MSC_ProudOfPlayer_es,1,[ГИЛЛИАН] *Гордо рычит*
subtitle:Gillian_MSC_ScoffingLaugh:1,Gillian_MSC_ScoffingLaugh,Gillian_MSC_ScoffingLaugh_es,1,[ГИЛЛИАН] *Саркастично хмыкает*
subtitle:Gillian_MSC_Sharp:1,Gillian_MSC_Sharp,Gillian_MSC_Sharp_es,1,[ГИЛЛИАН] *Рычит*
subtitle:Gillian_MSC_Sharp_ALT:1,Gillian_MSC_Sharp_ALT,Gillian_MSC_Sharp_ALT_es,1,[ГИЛЛИАН] *Рычит*
subtitle:Gillian_MSC_Smirk:1,Gillian_MSC_Smirk,Gillian_MSC_Smirk_es,1,[ГИЛЛИАН] *Ухмыляется*
subtitle:Gillian_MSC_Terrified:1,Gillian_MSC_Terrified,Gillian_MSC_Terrified_es,1,[ГИЛЛИАН] *В ужасе*
subtitle:Gillian_SNK_GonnaEndBad:1,Gillian_SNK_GonnaEndBad,Gillian_SNK_GonnaEndBad_es,1,[ГИЛЛИАН] Это закончится для тебя ооочень плохо.
subtitle:Guy_MSC_Chuckle_Alt1:1,Guy_MSC_Chuckle_Alt1,Guy_MSC_Chuckle_Alt1_es,1,[ПРОФЕССОР ГИСБОРН] *Хихикает*
subtitle:Guy_MSC_Ello:1,Guy_MSC_Ello,Guy_MSC_Ello_es,1,"[ПРОФЕССОР ГИСБОРН] Алло, алло."
subtitle:Guy_ROB_AccountedFor:1,Guy_ROB_AccountedFor,Guy_ROB_AccountedFor_es,1,"[ПРОФЕССОР ГИСБОРН] Надеюсь, вы в здравом уме!"
subtitle:Guy_ROB_DontTellJeberson:1,Guy_ROB_DontTellJeberson,Guy_ROB_DontTellJeberson_es,1,"[ПРОФЕССОР ГИСБОРН] Давай не будем говорить мистеру Джеберсону об этом, хорошо?"
subtitle:Guy_ROB_EntranceToSewer:1,Guy_ROB_EntranceToSewer,Guy_ROB_EntranceToSewer_es,1,"[ПРОФЕССОР ГИСБОРН] *По рации* Ладно, вход в канализацию должен быть прямо под вами."
subtitle:Guy_ROB_ExcitingGames:1,Guy_ROB_ExcitingGames,Guy_ROB_ExcitingGames_es,1,[ПРОФЕССОР ГИСБОРН] Вы бы видели мой сундук с играми!
subtitle:Guy_ROB_GoodProjections:1,Guy_ROB_GoodProjections,Guy_ROB_GoodProjections_es,1,[ПРОФЕССОР ГИСБОРН] Отличные прогнозы!
subtitle:Guy_ROB_HeadOfHeist:1,Guy_ROB_HeadOfHeist,Guy_ROB_HeadOfHeist_es,1,[ПРОФЕССОР ГИСБОРН] Жаль. Не выдержали напряжения ограбления.
subtitle:Guy_ROB_HeadmasterHeist:1,Guy_ROB_HeadmasterHeist,Guy_ROB_HeadmasterHeist_es,1,[ПРОФЕССОР ГИСБОРН] Время для классического ограбления у директора. Забирайте эту грамоту!
subtitle:Guy_ROB_LoadOfBollocks:1,Guy_ROB_LoadOfBollocks,Guy_ROB_LoadOfBollocks_es,1,"[ПРОФЕССОР ГИСБОРН] Фу, «Время эскапистов». Чистая чушь."
subtitle:Guy_ROB_MakeSureGrate:1,Guy_ROB_MakeSureGrate,Guy_ROB_MakeSureGrate_es,1,"[ПРОФЕССОР ГИСБОРН] *По рации* «Это ограбление!» Но вы и так это знали, хе."
subtitle:Guy_ROB_MakeSureGrate:2,Guy_ROB_MakeSureGrate,Guy_ROB_MakeSureGrate_es,2,"Теперь убедитесь, что решётка не захлопнется за вами, иначе мы будем--*"
subtitle:Guy_ROB_MyOwnMachine:1,Guy_ROB_MyOwnMachine,Guy_ROB_MyOwnMachine_es,1,"[ПРОФЕССОР ГИСБОРН] Никогда не думал, что меня побьют на моей же машине."
subtitle:Guy_ROB_SeeinGreen:1,Guy_ROB_SeeinGreen,Guy_ROB_SeeinGreen_es,1,[ПРОФЕССОР ГИСБОРН] Вижу зелёное -- как настоящий бухгалтер!
subtitle:Guy_ROB_Smashing:1,Guy_ROB_Smashing,Guy_ROB_Smashing_es,1,[ПРОФЕССОР ГИСБОРН] Потрясающе!
subtitle:Guy_ROB_TimeToRappel:1,Guy_ROB_TimeToRappel,Guy_ROB_TimeToRappel_es,1,[ПРОФЕССОР ГИСБОРН] Отсюда и дальше я буду на связи по рации. Пора спускаться на верёвке!
subtitle:Guy_ROB_WholesomeRobbery:1,Guy_ROB_WholesomeRobbery,Guy_ROB_WholesomeRobbery_es,1,[ПРОФЕССОР ГИСБОРН] Ничто не сравнится с ограблением!
subtitle:Guy_ROB_WholesomeRobbery_Alt1:1,Guy_ROB_WholesomeRobbery_Alt1,Guy_ROB_WholesomeRobbery_Alt1_es,1,[ПРОФЕССОР ГИСБОРН] Ничто не сравнится с добрым старым ограблением!
subtitle:Guy_SPY_GladDontThink:1,Guy_SPY_GladDontThink,Guy_SPY_GladDontThink_es,1,"[ПРОФЕССОР ГИСБОРН] Рад, что вы не подозреваете меня."
subtitle:Guy_SPY_GoodExplanation:1,Guy_SPY_GoodExplanation,Guy_SPY_GoodExplanation_es,1,"[ПРОФЕССОР ГИСБОРН] Обещаю, у этого есть вполне разумное объяснение."
subtitle:Guy_SPY_MakeSense:1,Guy_SPY_MakeSense,Guy_SPY_MakeSense_es,1,[ПРОФЕССОР ГИСБОРН] Теперь всё начинает складываться...
subtitle:Guy_SPY_WhereGetIdea:1,Guy_SPY_WhereGetIdea,Guy_SPY_WhereGetIdea_es,1,"[ПРОФЕССОР ГИСБОРН] Откуда у вас мысль, что это был я?"
subtitle:Guy_YUM_HowLong:1,Guy_YUM_HowLong,Guy_YUM_HowLong_es,1,"[ПРОФЕССОР ГИСБОРН] Горацио, сколько, по-твоему, продлится обед? У меня ещё занятия…"
subtitle:HeadMaster_BRK_AcademyDoYouRead_Alt:1,HeadMaster_BRK_AcademyDoYouRead_Alt,HeadMaster_BRK_AcademyDoYouRead_Alt_es,1,[ДИРЕКТОР] Мы приближаемся к кораблю «Анти-эскап».
subtitle:HeadMaster_BRK_AcademyDoYouRead_Alt:2,HeadMaster_BRK_AcademyDoYouRead_Alt,HeadMaster_BRK_AcademyDoYouRead_Alt_es,2,"Академия, вы меня слышите?"
subtitle:HeadMaster_BRK_AccessComputerTerminal:1,HeadMaster_BRK_AccessComputerTerminal,HeadMaster_BRK_AccessComputerTerminal_es,1,"[ДИРЕКТОР] Ладно, мне нужно получить доступ к терминалу, чтобы найти Ила."
subtitle:HeadMaster_BRK_AccessingTerminalGiveMoment:1,HeadMaster_BRK_AccessingTerminalGiveMoment,HeadMaster_BRK_AccessingTerminalGiveMoment_es,1,[ДИРЕКТОР] Подключаюсь к терминалу…
subtitle:HeadMaster_BRK_AccessingTerminalGiveMoment:2,HeadMaster_BRK_AccessingTerminalGiveMoment,HeadMaster_BRK_AccessingTerminalGiveMoment_es,2,Дайте минуту…
subtitle:HeadMaster_BRK_DidILoseYou:1,HeadMaster_BRK_DidILoseYou,HeadMaster_BRK_DidILoseYou_es,1,"[ДИРЕКТОР] Академия, связь есть?"
subtitle:HeadMaster_BRK_DoesntSeemRight:1,HeadMaster_BRK_DoesntSeemRight,HeadMaster_BRK_DoesntSeemRight_es,1,[ДИРЕКТОР] Что-то тут не так…
subtitle:HeadMaster_BRK_EelsCellNumber_Alt:1,HeadMaster_BRK_EelsCellNumber_Alt,HeadMaster_BRK_EelsCellNumber_Alt_es,1,[ДИРЕКТОР] Эти данные должны дать нам номер камеры Ила.
subtitle:HeadMaster_BRK_EelsCellNumber_Alt:2,HeadMaster_BRK_EelsCellNumber_Alt,HeadMaster_BRK_EelsCellNumber_Alt_es,2,"Свяжись со мной, как только найдёшь."
subtitle:HeadMaster_BRK_EngageProtocolOmega:1,HeadMaster_BRK_EngageProtocolOmega,HeadMaster_BRK_EngageProtocolOmega_es,1,"[ДИРЕКТОР] Кванти, активируй протокол «Омега»."
subtitle:HeadMaster_BRK_GoodWorkAcademy:1,HeadMaster_BRK_GoodWorkAcademy,HeadMaster_BRK_GoodWorkAcademy_es,1,"[ДИРЕКТОР] Уже в пути. Молодцы, Академия."
subtitle:HeadMaster_BRK_HeadedInside:1,HeadMaster_BRK_HeadedInside,HeadMaster_BRK_HeadedInside_es,1,[ДИРЕКТОР] Принято. Иду внутрь.
subtitle:HeadMaster_BRK_HelpOpenCell:1,HeadMaster_BRK_HelpOpenCell,HeadMaster_BRK_HelpOpenCell_es,1,"[ДИРЕКТОР] Академия, мне нужна ваша помощь, чтобы открыть камеру."
subtitle:HeadMaster_BRK_HelpOpenCell:2,HeadMaster_BRK_HelpOpenCell,HeadMaster_BRK_HelpOpenCell_es,2,Быстро.
subtitle:HeadMaster_BRK_I_mIn:1,HeadMaster_BRK_I_mIn,HeadMaster_BRK_I_mIn_es,1,"[ДИРЕКТОР] Я внутри. Охраны почти нет, но…"
subtitle:HeadMaster_BRK_ImEnRoute:1,HeadMaster_BRK_ImEnRoute,HeadMaster_BRK_ImEnRoute_es,1,[ДИРЕКТОР] Вот оно! Здесь держат Ила.
subtitle:HeadMaster_BRK_ImEnRoute:2,HeadMaster_BRK_ImEnRoute,HeadMaster_BRK_ImEnRoute_es,2,Уже в пути.
subtitle:HeadMaster_BRK_IsItOnFirstDeck:1,HeadMaster_BRK_IsItOnFirstDeck,HeadMaster_BRK_IsItOnFirstDeck_es,1,[ДИРЕКТОР] Ищу компьютерный терминал.
subtitle:HeadMaster_BRK_IsItOnFirstDeck:2,HeadMaster_BRK_IsItOnFirstDeck,HeadMaster_BRK_IsItOnFirstDeck_es,2,Он на первой палубе?
subtitle:HeadMaster_BRK_LotOfInfoHere_Alt:1,HeadMaster_BRK_LotOfInfoHere_Alt,HeadMaster_BRK_LotOfInfoHere_Alt_es,1,[ДИРЕКТОР] Здесь… много информации.
subtitle:HeadMaster_BRK_LotOfInfoHere_Alt:2,HeadMaster_BRK_LotOfInfoHere_Alt,HeadMaster_BRK_LotOfInfoHere_Alt_es,2,Отправляю факсом.
subtitle:HeadMaster_BRK_NeedCellNumber:1,HeadMaster_BRK_NeedCellNumber,HeadMaster_BRK_NeedCellNumber_es,1,"[ДИРЕКТОР] Академия, мне нужен номер камеры."
subtitle:HeadMaster_BRK_NeedSerialNumber_Alt:1,HeadMaster_BRK_NeedSerialNumber_Alt,HeadMaster_BRK_NeedSerialNumber_Alt_es,1,"[ДИРЕКТОР] Думаю, смогу перехватить управление."
subtitle:HeadMaster_BRK_NeedSerialNumber_Alt:2,HeadMaster_BRK_NeedSerialNumber_Alt,HeadMaster_BRK_NeedSerialNumber_Alt_es,2,Мне нужен только серийный номер.
subtitle:HeadMaster_BRK_NeedSerialNumber_Alt:3,HeadMaster_BRK_NeedSerialNumber_Alt,HeadMaster_BRK_NeedSerialNumber_Alt_es,3,"Академия, помогите, пожалуйста."
subtitle:HeadMaster_BRK_NotHereKeepLooking:1,HeadMaster_BRK_NotHereKeepLooking,HeadMaster_BRK_NotHereKeepLooking_es,1,[ДИРЕКТОР] Его там нет. Ищите дальше.
subtitle:HeadMaster_BRK_NothingUpHere:1,HeadMaster_BRK_NothingUpHere,HeadMaster_BRK_NothingUpHere_es,1,[ДИРЕКТОР] Здесь ничего нет. Проверьте ещё раз.
subtitle:HeadMaster_BRK_NothingUpHere:2,HeadMaster_BRK_NothingUpHere,HeadMaster_BRK_NothingUpHere_es,2,Компьютерный терминал на первой палубе?
subtitle:HeadMaster_BRK_PleaseAcknowledge:1,HeadMaster_BRK_PleaseAcknowledge,HeadMaster_BRK_PleaseAcknowledge_es,1,"[ДИРЕКТОР] Академия, подтвердите приём."
subtitle:HeadMaster_BRK_TakingFire_Alt:1,HeadMaster_BRK_TakingFire_Alt,HeadMaster_BRK_TakingFire_Alt_es,1,"[ДИРЕКТОР] Академия, по мне стреляют!"
subtitle:HeadMaster_BRK_TakingFire_Alt:2,HeadMaster_BRK_TakingFire_Alt,HeadMaster_BRK_TakingFire_Alt_es,2,Мне нужен этот серийный номер.
subtitle:HeadMaster_BRK_TerminalOnFirstDeck:1,HeadMaster_BRK_TerminalOnFirstDeck,HeadMaster_BRK_TerminalOnFirstDeck_es,1,[ДИРЕКТОР] Есть ли компьютерный терминал на первой палубе?
subtitle:HeadMaster_BRK_TurretDisabled:1,HeadMaster_BRK_TurretDisabled,HeadMaster_BRK_TurretDisabled_es,1,[ДИРЕКТОР] Турель отключена.
subtitle:HeadMaster_BRK_TurretDisabled:2,HeadMaster_BRK_TurretDisabled,HeadMaster_BRK_TurretDisabled_es,2,Иду дальше.
subtitle:HeadMaster_BRK_TurretOnMe:1,HeadMaster_BRK_TurretOnMe,HeadMaster_BRK_TurretOnMe_es,1,[ДИРЕКТОР] На меня наведена турель!
subtitle:HeadMaster_BRK_WasntNumber:1,HeadMaster_BRK_WasntNumber,HeadMaster_BRK_WasntNumber_es,1,[ДИРЕКТОР] Это не серийный номер!
subtitle:HeadMaster_BRK_WasntNumber:2,HeadMaster_BRK_WasntNumber,HeadMaster_BRK_WasntNumber_es,2,"Давай, я знаю, что ты найдёшь."
subtitle:HeadMaster_BRK_WhichDeckComputerTerminal_Alt:1,HeadMaster_BRK_WhichDeckComputerTerminal_Alt,HeadMaster_BRK_WhichDeckComputerTerminal_Alt_es,1,"[ДИРЕКТОР] Ладно, на какой палубе находится компьютерный терминал?"
subtitle:Headmaster_ACR_OffLimits:1,Headmaster_ACR_OffLimits,Headmaster_ACR_OffLimits_es,1,[ДИРЕКТОР] Эй! К памятнику не подходить!
subtitle:Headmaster_ACR_WorkAhead:1,Headmaster_ACR_WorkAhead,Headmaster_ACR_WorkAhead_es,1,"[ДИРЕКТОР] Чтобы заслужить этот знак, тебе предстоит много работы!"
subtitle:Headmaster_BRK_AcademyWereBack:1,Headmaster_BRK_AcademyWereBack,Headmaster_BRK_AcademyWereBack_es,1,[ДИРЕКТОР] Другого нет--
subtitle:Headmaster_BRK_AcademyWereBack:2,Headmaster_BRK_AcademyWereBack,Headmaster_BRK_AcademyWereBack_es,2,Подожди! Академия! Мы вернулись!
subtitle:Headmaster_BRK_CallYouGreatest:1,Headmaster_BRK_CallYouGreatest,Headmaster_BRK_CallYouGreatest_es,1,[ДИРЕКТОР] И тебя называют величайшим эскапистом всех времён.
subtitle:Headmaster_BRK_DammitOntoUs:1,Headmaster_BRK_DammitOntoUs,Headmaster_BRK_DammitOntoUs_es,1,[ДИРЕКТОР] Чёрт! Они нас заметили!
subtitle:Headmaster_BRK_EelBackAtAcademy:1,Headmaster_BRK_EelBackAtAcademy,Headmaster_BRK_EelBackAtAcademy_es,1,[ДИРЕКТОР] Ил Барнс вернулся в Академию!
subtitle:Headmaster_BRK_EelBackAtAcademy:2,Headmaster_BRK_EelBackAtAcademy,Headmaster_BRK_EelBackAtAcademy_es,2,И всё из-за тебя.
subtitle:Headmaster_BRK_Extra__AnalyzeLock_Alt:1,Headmaster_BRK_Extra__AnalyzeLock_Alt,Headmaster_BRK_Extra__AnalyzeLock_Alt_es,1,[ДИРЕКТОР] Я могу сгенерировать ключ… но только если ты проанализируешь замок.
subtitle:Headmaster_BRK_Extra__KeyLookLike:1,Headmaster_BRK_Extra__KeyLookLike,Headmaster_BRK_Extra__KeyLookLike_es,1,[ДИРЕКТОР] Как выглядит этот ключ?
subtitle:Headmaster_BRK_Extra__LockLookLike:1,Headmaster_BRK_Extra__LockLookLike,Headmaster_BRK_Extra__LockLookLike_es,1,[ДИРЕКТОР] Как выглядит этот замок?
subtitle:Headmaster_BRK_Extra__MakeOfThis:1,Headmaster_BRK_Extra__MakeOfThis,Headmaster_BRK_Extra__MakeOfThis_es,1,[ДИРЕКТОР] Что ты об этом думаешь?
subtitle:Headmaster_BRK_Extra__ThreeDigits:1,Headmaster_BRK_Extra__ThreeDigits,Headmaster_BRK_Extra__ThreeDigits_es,1,[ДИРЕКТОР] Это три цифры.
subtitle:Headmaster_BRK_Extra__ThreeDigits_Alt:1,Headmaster_BRK_Extra__ThreeDigits_Alt,Headmaster_BRK_Extra__ThreeDigits_Alt_es,1,[ДИРЕКТОР] Номер ячейки должен состоять из трёх цифр!
subtitle:Headmaster_BRK_Extra__WhatKeyLookLike:1,Headmaster_BRK_Extra__WhatKeyLookLike,Headmaster_BRK_Extra__WhatKeyLookLike_es,1,"[ДИРЕКТОР] Мне нужно знать, как выглядит ключ!"
subtitle:Headmaster_BRK_Extra__WhatLockLookLike:1,Headmaster_BRK_Extra__WhatLockLookLike,Headmaster_BRK_Extra__WhatLockLookLike_es,1,"[ДИРЕКТОР] Мне нужно знать, как выглядит замок!"
subtitle:Headmaster_BRK_HackThem:1,Headmaster_BRK_HackThem,Headmaster_BRK_HackThem_es,1,[ДИРЕКТОР] Есть ли способ взломать их?
subtitle:Headmaster_BRK_HackThem:2,Headmaster_BRK_HackThem,Headmaster_BRK_HackThem_es,2,Любой способ!
subtitle:Headmaster_BRK_TakeOutTurrets:1,Headmaster_BRK_TakeOutTurrets,Headmaster_BRK_TakeOutTurrets_es,1,"[ДИРЕКТОР] Академия, нам нужно отключить эти турели!"
subtitle:Headmaster_BRK_ThatWasBrilliant_Alt:1,Headmaster_BRK_ThatWasBrilliant_Alt,Headmaster_BRK_ThatWasBrilliant_Alt_es,1,[ДИРЕКТОР] Блестяще!
subtitle:Headmaster_BRK_ThatWasBrilliant_Alt:2,Headmaster_BRK_ThatWasBrilliant_Alt,Headmaster_BRK_ThatWasBrilliant_Alt_es,2,Путь к вертолёту открыт!
subtitle:Headmaster_BRK_WerePinned:1,Headmaster_BRK_WerePinned,Headmaster_BRK_WerePinned_es,1,[ДИРЕКТОР] Мы добрались до верхней палубы. Но мы застряли!
subtitle:Headmaster_BRK_WerePinned:2,Headmaster_BRK_WerePinned,Headmaster_BRK_WerePinned_es,2,Мы не можем добраться до вертолёта!
subtitle:Headmaster_EXP_StopThis:1,Headmaster_EXP_StopThis,Headmaster_EXP_StopThis_es,1,[ДИРЕКТОР] Лиз! Ты всё ещё можешь это остановить! Подумай!
subtitle:Headmaster_EXP_StopThis + Liz_EXP_Never:1,Headmaster_EXP_StopThis + Liz_EXP_Never,Headmaster_EXP_StopThis + Liz_EXP_Never_es,1,[ДИРЕКТОР] Лиз! Ты всё ещё можешь это остановить! Подумай!
subtitle:Headmaster_EXP_StopThis + Liz_EXP_Never:2,Headmaster_EXP_StopThis + Liz_EXP_Never,Headmaster_EXP_StopThis + Liz_EXP_Never_es,2,[ДОКТОР НЕМЕШ] Никогда!!
subtitle:Headmaster_EXP_UseHerCreations:1,Headmaster_EXP_UseHerCreations,Headmaster_EXP_UseHerCreations_es,1,[ДИРЕКТОР] Вот оно! Используйте её творения против неё!
subtitle:Headmaster_Extra_NotGonnaMakeIt:1,Headmaster_Extra_NotGonnaMakeIt,Headmaster_Extra_NotGonnaMakeIt_es,1,[ДИРЕКТОР] Мы не справимся!
subtitle:Headmaster_FIN_CongratulationsYouveDone:1,Headmaster_FIN_CongratulationsYouveDone,Headmaster_FIN_CongratulationsYouveDone_es,1,[ДИРЕКТОР] Поздравляю. Ты принёс славу Академии побегов.
subtitle:Headmaster_FIN_DammitNoPower:1,Headmaster_FIN_DammitNoPower,Headmaster_FIN_DammitNoPower_es,1,"[ДИРЕКТОР] Чёрт, нет питания… Нужно завести это дело! Быстро!"
subtitle:Headmaster_FIN_DammitWereStuck:1,Headmaster_FIN_DammitWereStuck,Headmaster_FIN_DammitWereStuck_es,1,"[ДИРЕКТОР] Чёрт, мы застряли! Нужно подняться наверх. Быстро!"
subtitle:Headmaster_FIN_DontFallFor:1,Headmaster_FIN_DontFallFor,Headmaster_FIN_DontFallFor_es,1,[ДИРЕКТОР] Не давайся. Ты можешь его одолеть!
subtitle:Headmaster_FIN_GoodbyeQuanty:1,Headmaster_FIN_GoodbyeQuanty,Headmaster_FIN_GoodbyeQuanty_es,1,"[ДИРЕКТОР] Прощай, Кванти."
subtitle:Headmaster_FIN_Hurry:1,Headmaster_FIN_Hurry,Headmaster_FIN_Hurry_es,1,[ДИРЕКТОР] Быстро!
subtitle:Headmaster_FIN_ItsYouYou_Alt:1,Headmaster_FIN_ItsYouYou_Alt,Headmaster_FIN_ItsYouYou_Alt_es,1,[ДИРЕКТОР] Это ты... Ты добрался сюда...
subtitle:Headmaster_FIN_KeepYourEyes:1,Headmaster_FIN_KeepYourEyes,Headmaster_FIN_KeepYourEyes_es,1,[ДИРЕКТОР] Держи глаза открытыми... Мы выберемся отсюда...
subtitle:Headmaster_FIN_QuantyLeaveAlone:1,Headmaster_FIN_QuantyLeaveAlone,Headmaster_FIN_QuantyLeaveAlone_es,1,"[ДИРЕКТОР] Кванти, нет! Оставь их в покое! Нет!"
subtitle:Headmaster_FIN_SomethingTheMatter:1,Headmaster_FIN_SomethingTheMatter,Headmaster_FIN_SomethingTheMatter_es,1,"[ДИРЕКТОР] Что-то случилось, Кванти?"
subtitle:Headmaster_FIN_TheWholePlace:1,Headmaster_FIN_TheWholePlace,Headmaster_FIN_TheWholePlace_es,1,"[ДИРЕКТОР] Всё рушится! Быстро, открой мою камеру!"
subtitle:Headmaster_FIN_TheWholePlace:2,Headmaster_FIN_TheWholePlace,Headmaster_FIN_TheWholePlace_es,2,Мы успеем выбраться!
subtitle:Headmaster_FIN_TheresNotMuch:1,Headmaster_FIN_TheresNotMuch,Headmaster_FIN_TheresNotMuch_es,1,[ДИРЕКТОР] Времени мало! Беги к лифту!
subtitle:Headmaster_FIN_TryingToBargain:1,Headmaster_FIN_TryingToBargain,Headmaster_FIN_TryingToBargain_es,1,"[ДИРЕКТОР] Пытаешься торговаться, Кванти?"
subtitle:Headmaster_FIN_WeCanMake:1,Headmaster_FIN_WeCanMake,Headmaster_FIN_WeCanMake_es,1,[ДИРЕКТОР] Мы успеем выбраться!
subtitle:Headmaster_FIN_WeCanMakeIt:1,Headmaster_FIN_WeCanMakeIt,Headmaster_FIN_WeCanMakeIt_es,1,[ДИРЕКТОР] Мы успеем выбраться!
subtitle:Headmaster_FIN_WeDidIt:1,Headmaster_FIN_WeDidIt,Headmaster_FIN_WeDidIt_es,1,[ДИРЕКТОР] Мы справились… Мы сбежали!
subtitle:Headmaster_FIN_YesHesExopsed:1,Headmaster_FIN_YesHesExopsed,Headmaster_FIN_YesHesExopsed_es,1,[ДИРЕКТОР] Да! Он разоблачен!
