segment_id,asset_name,source_row,translation_ru
gameplay:GameplayStrings:1956:lunchmenu5,GameplayStrings,1956,Заливное из ветчины от Джебсона
gameplay:GameplayStrings:1957:lunchmenu6,GameplayStrings,1957,Сэндвич с сушёным тофу
gameplay:GameplayStrings:1958:lunchmenu7,GameplayStrings,1958,Обед дня «Бандл»
gameplay:GameplayStrings:1959:lunchmenu8,GameplayStrings,1959,Имитация ролла с унаги
gameplay:GameplayStrings:1960:lunchmenu9,GameplayStrings,1960,Палочки «Паззарелла»
gameplay:GameplayStrings:1961:lunchmenu10,GameplayStrings,1961,Бейгл с замками
gameplay:GameplayStrings:1962:lunchmenu11,GameplayStrings,1962,Пицца «Пероги Парм»
gameplay:GameplayStrings:1963:lunchmenu12,GameplayStrings,1963,Молочный коктейль «Весёлые ягоды»
gameplay:GameplayStrings:1964:kitchensafetyposter,GameplayStrings,1964,Чистая кухня — безопасная кухня
gameplay:GameplayStrings:1965:discoBroccoli,GameplayStrings,1965,"Я бы откусил, но он выглядит слишком… фанки."
gameplay:GameplayStrings:1966:eatprompt,GameplayStrings,1966,Съесть
gameplay:GameplayStrings:1968:rvrIntro1,GameplayStrings,1968,Доберись
gameplay:GameplayStrings:1969:rvrIntro2,GameplayStrings,1969,до финиша
gameplay:GameplayStrings:1970:whiteWeight,GameplayStrings,1970,Белый груз
gameplay:GameplayStrings:1971:redWeight,GameplayStrings,1971,Красный груз
gameplay:GameplayStrings:1972:orangeWeight,GameplayStrings,1972,Оранжевый груз
gameplay:GameplayStrings:1973:greenWeight,GameplayStrings,1973,Зелёный груз
gameplay:GameplayStrings:1974:blueWeight,GameplayStrings,1974,Синий груз
gameplay:GameplayStrings:1975:doneWeight,GameplayStrings,1975,Я уже собрал эти гири.
gameplay:GameplayStrings:1976:white,GameplayStrings,1976,Белый
gameplay:GameplayStrings:1977:red,GameplayStrings,1977,Красный
gameplay:GameplayStrings:1978:orange,GameplayStrings,1978,Оранжевый
gameplay:GameplayStrings:1979:green,GameplayStrings,1979,Зелёный
gameplay:GameplayStrings:1980:blue,GameplayStrings,1980,Синий
gameplay:GameplayStrings:1981:yellow,GameplayStrings,1981,Жёлтый
gameplay:GameplayStrings:1982:purple,GameplayStrings,1982,Фиолетовый
gameplay:GameplayStrings:1983:startHere,GameplayStrings,1983,Старт
gameplay:GameplayStrings:1984:cabinetkey,GameplayStrings,1984,Ключ от шкафа
gameplay:GameplayStrings:1985:10cents,GameplayStrings,1985,Монеты по 10 центов
gameplay:GameplayStrings:1986:5cents,GameplayStrings,1986,Монеты по 5 центов
gameplay:GameplayStrings:1987:1cent,GameplayStrings,1987,Монеты по 1 центу
gameplay:GameplayStrings:1988:goldmedal,GameplayStrings,1988,Золотая медаль
gameplay:GameplayStrings:1989:silvermedal,GameplayStrings,1989,Серебряная медаль
gameplay:GameplayStrings:1990:bronzemedal,GameplayStrings,1990,Бронзовая медаль
gameplay:GameplayStrings:1991:marbles,GameplayStrings,1991,Бильярдные шары
gameplay:GameplayStrings:1992:release,GameplayStrings,1992,Отпустить
gameplay:GameplayStrings:1993:reset,GameplayStrings,1993,Сбросить
gameplay:GameplayStrings:1994:ring,GameplayStrings,1994,Зазвонить
gameplay:GameplayStrings:1995:insert,GameplayStrings,1995,Вставить
gameplay:GameplayStrings:1996:place,GameplayStrings,1996,Положить
gameplay:GameplayStrings:1997:playingCards,GameplayStrings,1997,Игровые карты
gameplay:GameplayStrings:1998:correctGear,GameplayStrings,1998,Это шестерёнка уже закреплена.
gameplay:GameplayStrings:1999:gearsmall,GameplayStrings,1999,Маленькая шестерёнка
gameplay:GameplayStrings:2000:gearmedium,GameplayStrings,2000,Средняя шестерёнка
gameplay:GameplayStrings:2001:gearlarge,GameplayStrings,2001,Большая шестерёнка
gameplay:GameplayStrings:2002:notClearText,GameplayStrings,2002,На платформе кто-то стоит!
gameplay:GameplayStrings:2003:medalSocket,GameplayStrings,2003,Какой-то разъём…
gameplay:GameplayStrings:2004:didntFit,GameplayStrings,2004,Не подошло…
gameplay:GameplayStrings:2005:attachAGear,GameplayStrings,2005,Можно прикрепить сюда шестерёнку…
gameplay:GameplayStrings:2006:wontFit,GameplayStrings,2006,Не влезет.
gameplay:GameplayStrings:2007:wontFitSmaller,GameplayStrings,2007,Не влезет. Нужно что-то поменьше…
gameplay:GameplayStrings:2008:rightPlace,GameplayStrings,2008,Она на своём месте.
gameplay:GameplayStrings:2009:placeWeight,GameplayStrings,2009,Положить сюда груз?
gameplay:GameplayStrings:2010:weightWrong,GameplayStrings,2010,"Похоже, это не то…"
gameplay:GameplayStrings:2011:peg1Label,GameplayStrings,2011,"""x1"" <br> Положить сюда груз?"
gameplay:GameplayStrings:2012:peg2Label,GameplayStrings,2012,"""x2"" <br> Положить сюда груз?"
gameplay:GameplayStrings:2013:peg3Label,GameplayStrings,2013,"""x3"" <br> Положить сюда груз?"
gameplay:GameplayStrings:2014:fireBallista,GameplayStrings,2014,"Ставлю, что мне нужно выстрелить из этой баллисты…"
gameplay:GameplayStrings:2015:ballistaSolved,GameplayStrings,2015,Я всё решил! Чего я тут сижу!?
gameplay:GameplayStrings:2016:statueLocked,GameplayStrings,2016,Больше не нужно с этим возиться.
gameplay:GameplayStrings:2017:slide,GameplayStrings,2017,Сдвинуть
gameplay:GameplayStrings:2018:ladderLocked,GameplayStrings,2018,Нет смысла спускаться обратно.
gameplay:GameplayStrings:2019:strangeDeviceRVR,GameplayStrings,2019,Странное устройство…
gameplay:GameplayStrings:2020:touchFire,GameplayStrings,2020,"Ой, горячо!"
gameplay:GameplayStrings:2021:findWayToSpin,GameplayStrings,2021,"Нужно придумать, как это раскрутить…"
gameplay:GameplayStrings:2022:setScoreboard,GameplayStrings,2022,Табло настроено!
gameplay:GameplayStrings:2023:gearsDone,GameplayStrings,2023,Больше не нужно с этим возиться.
gameplay:GameplayStrings:2024:bane,GameplayStrings,2024,BANE
gameplay:GameplayStrings:2030:times1,GameplayStrings,2030,x1
gameplay:GameplayStrings:2031:times2,GameplayStrings,2031,x2
gameplay:GameplayStrings:2032:times3,GameplayStrings,2032,x3
gameplay:GameplayStrings:2033:sarah,GameplayStrings,2033,SARAH
gameplay:GameplayStrings:2034:megan,GameplayStrings,2034,МЕГАН
gameplay:GameplayStrings:2035:michelle,GameplayStrings,2035,МИШЕЛЬ
gameplay:GameplayStrings:2036:jacob,GameplayStrings,2036,JACOB
gameplay:GameplayStrings:2037:rachel,GameplayStrings,2037,RACHEL
gameplay:GameplayStrings:2038:mike,GameplayStrings,2038,МАЙК
gameplay:GameplayStrings:2039:bob,GameplayStrings,2039,БОБ
gameplay:GameplayStrings:2040:max,GameplayStrings,2040,МАКС
gameplay:GameplayStrings:2041:timmy,GameplayStrings,2041,ТИМИ
gameplay:GameplayStrings:2042:wyatt,GameplayStrings,2042,ВАЙАТТ
gameplay:GameplayStrings:2043:pigsFly,GameplayStrings,2043,"Ты сбежишь, когда свиньи начнут летать"
gameplay:GameplayStrings:2044:bellsClue,GameplayStrings,2044,"Позвони в колокола, мой друг: <u>G</u>, <u>E</u>, <u>A</u>, <u>E</u>, <u>D</u>"
gameplay:GameplayStrings:2045:bellsPW,GameplayStrings,2045,GEAED
gameplay:GameplayStrings:2046:bellA,GameplayStrings,2046,A
gameplay:GameplayStrings:2047:bellB,GameplayStrings,2047,B
gameplay:GameplayStrings:2048:bellC,GameplayStrings,2048,C
gameplay:GameplayStrings:2049:bellD,GameplayStrings,2049,D
gameplay:GameplayStrings:2050:bellE,GameplayStrings,2050,E
gameplay:GameplayStrings:2051:bellF,GameplayStrings,2051,F
gameplay:GameplayStrings:2052:bellG,GameplayStrings,2052,G
gameplay:GameplayStrings:2053:watchStep,GameplayStrings,2053,Смотри <br> под ноги!
gameplay:GameplayStrings:2054:enterCombo,GameplayStrings,2054,Введите комбинацию менее чем за 10 поворотов:
gameplay:GameplayStrings:2055:fire,GameplayStrings,2055,Выстрелить
gameplay:GameplayStrings:2056:3POV,GameplayStrings,2056,Какие 3 видите вы оба?
gameplay:GameplayStrings:2057:ballistaPuzzle,GameplayStrings,2057,Выстрелить из баллисты
gameplay:GameplayStrings:2058:scaleLocked,GameplayStrings,2058,"Я не могу использовать эти весы, пока не включу их. Но как?"
gameplay:GameplayStrings:2059:img_RingBellsClue,GameplayStrings,2059,"звони в колокола, мой дорогой друг"
gameplay:GameplayStrings:2060:namesClue1,GameplayStrings,2060,Какие имена выглядят одинаково с обеих сторон стены?
gameplay:GameplayStrings:2061:namesClue2,GameplayStrings,2061,Поставь WYATT и MAX на цели. Кто ещё?
gameplay:GameplayStrings:2062:scaleClue1,GameplayStrings,2062,"Используй эти весы, чтобы сравнить грузы."
gameplay:GameplayStrings:2063:scaleClue2B,GameplayStrings,2063,Белый — самый тяжёлый груз…
gameplay:GameplayStrings:2064:scaleClue2,GameplayStrings,2064,Красный — самый лёгкий груз…
gameplay:GameplayStrings:2065:scaleClueMath1,GameplayStrings,2065,"Этим весам нужен всего один груз, чтобы уравновесить их."
gameplay:GameplayStrings:2066:scaleClueMath2,GameplayStrings,2066,Белый груз должен быть где-то на этих весах.
gameplay:GameplayStrings:2067:scaleClueMath3,GameplayStrings,2067,На этих весах используются красный и синий грузы.
gameplay:GameplayStrings:2068:rotatorResetClue1,GameplayStrings,2068,"Нажми эту кнопку, чтобы сбросить головоломку."
gameplay:GameplayStrings:2069:rotatorClueA,GameplayStrings,2069,Думай на пару ходов вперёд…
gameplay:GameplayStrings:2070:rotatorClueB,GameplayStrings,2070,Каждая кнопка поворачивает ровно два кольца.
gameplay:GameplayStrings:2071:rotatorClueC,GameplayStrings,2071,"Если стратегия не работает, нажми «Сброс» и попробуй снова."
gameplay:GameplayStrings:2072:cabinetClue1,GameplayStrings,2072,Где ещё ты видел такую расстановку?
gameplay:GameplayStrings:2073:cabinetClue2,GameplayStrings,2073,Что означают подчёркнутые буквы?
gameplay:GameplayStrings:2074:cabinetHintCoinA,GameplayStrings,2074,Сумма в каждой строке и столбце должна совпадать с указанной ценой.
gameplay:GameplayStrings:2075:cabinetClue6,GameplayStrings,2075,Где можно ввести это слово?
gameplay:GameplayStrings:2076:cabinetInsertMarblesHint,GameplayStrings,2076,Этому механизму не помешали бы шарики.
gameplay:GameplayStrings:2077:cabinetClueMarblesA,GameplayStrings,2077,Шарики покатятся в сторону приподнятого конца качелей.
gameplay:GameplayStrings:2078:cabinetClueMarblesB,GameplayStrings,2078,"Соедини оранжевый с оранжевым, а жёлтый — с жёлтым."
gameplay:GameplayStrings:2079:cabinetClueMarblesC,GameplayStrings,2079,"Если ошибётесь, нажмите «Сбросить»."
gameplay:GameplayStrings:2080:cabinetClue8,GameplayStrings,2080,Эти три медали сюда встанут.
gameplay:GameplayStrings:2082:1kg,GameplayStrings,2082,1<size=0.7em>кг</size>
gameplay:GameplayStrings:2083:2kg,GameplayStrings,2083,2<size=0.7em>кг</size>
gameplay:GameplayStrings:2084:3kg,GameplayStrings,2084,3<size=0.7em>кг</size>
gameplay:GameplayStrings:2085:4kg,GameplayStrings,2085,4<size=0.7em>кг</size>
gameplay:GameplayStrings:2086:5kg,GameplayStrings,2086,5<size=0.7em>кг</size>
gameplay:GameplayStrings:2087:7kg,GameplayStrings,2087,7<size=0.7em>кг</size>
gameplay:GameplayStrings:2088:9kg,GameplayStrings,2088,9<size=0.7em>кг</size>
gameplay:GameplayStrings:2089:14kg,GameplayStrings,2089,14<size=0.7em>кг</size>
gameplay:GameplayStrings:2090:resetInstructions,GameplayStrings,2090,"Сброси кольца, чтобы продолжить"
gameplay:GameplayStrings:2091:puzzleFoul,GameplayStrings,2091,Фол в головоломке
